Scenario,Features,Model,balanced_accuracy,sensitivity,specificity,f1_score,AUC,accuracy,precision,Model_Class,Hyperparams,Estimator,Estimator_Class,Estimator_Hyperparams,fit_time,train_balanced_accuracy,train_sensitivity,train_specificity,train_f1_score,train_AUC,train_accuracy,train_precision
Single_Model,All_Features,Neural Networks,0.75,0.6,0.91,0.53,0.89,0.88,0.48,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':30,'learning_rate':'constant','learning_rate_init':0.5,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.02,0.74,0.54,0.94,0.55,0.9,0.89,0.62
Single_Model,All_Features,Neural Networks,0.81,0.68,0.93,0.62,0.91,0.9,0.57,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':(23,),'learning_rate':'constant','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.96,0.57,0.9,0.9,0.66
Single_Model,All_Features,Neural Networks,0.81,0.68,0.93,0.62,0.91,0.9,0.57,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':(23,),'learning_rate':'adaptive','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.96,0.57,0.9,0.9,0.66
Single_Model,All_Features,Neural Networks,0.75,0.57,0.93,0.55,0.88,0.89,0.53,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':(23,46,23),'learning_rate':'constant','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.56,0.88,0.89,0.6
Single_Model,All_Features,Neural Networks,0.84,0.81,0.88,0.6,0.93,0.87,0.48,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':30,'learning_rate':'adaptive','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.54,0.93,0.51,0.9,0.88,0.56
Single_Model,All_Features,Neural Networks,0.84,0.81,0.88,0.6,0.93,0.87,0.48,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':30,'learning_rate':'constant','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.54,0.93,0.51,0.9,0.88,0.56
Single_Model,All_Features,Neural Networks,0.74,0.51,0.97,0.58,0.93,0.91,0.67,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,46,23),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.57,0.91,0.9,0.66
Single_Model,All_Features,Neural Networks,0.73,0.49,0.96,0.55,0.93,0.91,0.64,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,46,23),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.51,0.96,0.58,0.91,0.91,0.71
Single_Model,All_Features,Neural Networks,0.73,0.49,0.96,0.55,0.93,0.91,0.64,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,46,23),'learning_rate':'constant','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.51,0.96,0.58,0.91,0.91,0.71
Single_Model,All_Features,Neural Networks,0.74,0.55,0.92,0.52,0.9,0.88,0.49,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.95,0.57,0.89,0.9,0.64
Single_Model,All_Features,Neural Networks,0.74,0.55,0.92,0.52,0.9,0.88,0.49,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,),'learning_rate':'constant','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.95,0.57,0.89,0.9,0.64
Single_Model,All_Features,Neural Networks,0.83,0.72,0.93,0.65,0.93,0.91,0.6,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':30,'learning_rate':'constant','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.53,0.95,0.56,0.91,0.9,0.64
Single_Model,All_Features,Neural Networks,0.83,0.72,0.93,0.65,0.93,0.91,0.6,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':30,'learning_rate':'adaptive','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.53,0.95,0.56,0.91,0.9,0.64
Single_Model,All_Features,Neural Networks,0.77,0.62,0.93,0.57,0.91,0.89,0.53,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.3,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.02,0.74,0.53,0.95,0.54,0.87,0.9,0.58
Single_Model,All_Features,Neural Networks,0.8,0.64,0.96,0.66,0.93,0.92,0.68,MLPClassifier,"{'activation':'relu','alpha':0.5,'hidden_layer_sizes':(30,30),'learning_rate':'adaptive','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.96,0.57,0.91,0.9,0.67
Single_Model,All_Features,Neural Networks,0.8,0.64,0.96,0.66,0.93,0.92,0.68,MLPClassifier,"{'activation':'relu','alpha':0.5,'hidden_layer_sizes':(30,30),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.52,0.96,0.57,0.91,0.9,0.67
Single_Model,All_Features,Neural Networks,0.75,0.6,0.91,0.53,0.89,0.87,0.47,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,46),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.56,0.87,0.89,0.6
Single_Model,All_Features,Neural Networks,0.71,0.47,0.95,0.5,0.87,0.89,0.54,MLPClassifier,"{'activation':'relu','alpha':0.1,'hidden_layer_sizes':(23,46),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.02,0.74,0.54,0.94,0.55,0.88,0.89,0.6
Single_Model,All_Features,Neural Networks,0.75,0.53,0.97,0.62,0.93,0.92,0.74,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(30,30),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.96,0.57,0.91,0.9,0.66
Single_Model,All_Features,Neural Networks,0.75,0.53,0.97,0.62,0.93,0.92,0.74,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(30,30),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.96,0.57,0.91,0.9,0.66
Single_Model,All_Features,Neural Networks,0.82,0.7,0.93,0.63,0.92,0.9,0.58,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.52,0.95,0.57,0.9,0.9,0.63
Single_Model,All_Features,Neural Networks,0.79,0.64,0.94,0.62,0.93,0.91,0.6,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.51,0.96,0.58,0.91,0.9,0.68
Single_Model,All_Features,Neural Networks,0.77,0.64,0.9,0.54,0.89,0.87,0.47,MLPClassifier,"{'activation':'relu','alpha':0.05,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.53,0.95,0.56,0.88,0.89,0.61
Single_Model,All_Features,Neural Networks,0.77,0.64,0.9,0.54,0.89,0.87,0.47,MLPClassifier,"{'activation':'relu','alpha':0.05,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.53,0.95,0.56,0.88,0.89,0.61
Single_Model,All_Features,Neural Networks,0.78,0.62,0.94,0.6,0.91,0.9,0.59,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,23),'learning_rate':'adaptive','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.94,0.55,0.9,0.89,0.63
Single_Model,All_Features,Neural Networks,0.78,0.62,0.94,0.6,0.91,0.9,0.59,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.53,0.94,0.55,0.9,0.89,0.63
Single_Model,All_Features,Neural Networks,0.77,0.62,0.93,0.57,0.92,0.89,0.54,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(30,30),'learning_rate':'adaptive','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.95,0.56,0.9,0.9,0.65
Single_Model,All_Features,Neural Networks,0.77,0.62,0.93,0.57,0.92,0.89,0.54,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(30,30),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.95,0.56,0.9,0.9,0.65
Single_Model,All_Features,Neural Networks,0.8,0.66,0.94,0.63,0.93,0.91,0.6,MLPClassifier,"{'activation':'tanh','alpha':0.5,'hidden_layer_sizes':(23,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.51,0.97,0.59,0.91,0.91,0.71
Single_Model,All_Features,Neural Networks,0.75,0.55,0.94,0.55,0.9,0.89,0.55,MLPClassifier,"{'activation':'relu','alpha':1e-05,'hidden_layer_sizes':30,'learning_rate':'adaptive','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.54,0.94,0.54,0.87,0.88,0.56
Single_Model,All_Features,Neural Networks,0.75,0.55,0.94,0.55,0.9,0.89,0.55,MLPClassifier,"{'activation':'relu','alpha':1e-05,'hidden_layer_sizes':30,'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.02,0.74,0.54,0.94,0.54,0.87,0.88,0.56
Single_Model,All_Features,Neural Networks,0.77,0.57,0.96,0.61,0.93,0.91,0.64,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(30,30),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.51,0.96,0.57,0.91,0.91,0.69
Single_Model,All_Features,Neural Networks,0.77,0.57,0.96,0.61,0.93,0.91,0.64,MLPClassifier,"{'activation':'tanh','alpha':0.3,'hidden_layer_sizes':(30,30),'learning_rate':'constant','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.51,0.96,0.57,0.91,0.91,0.69
Single_Model,All_Features,Neural Networks,0.76,0.6,0.92,0.54,0.89,0.88,0.49,MLPClassifier,"{'activation':'tanh','alpha':1e-05,'hidden_layer_sizes':(23,46),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.56,0.87,0.89,0.6
Single_Model,All_Features,Neural Networks,0.76,0.6,0.92,0.54,0.89,0.88,0.49,MLPClassifier,"{'activation':'tanh','alpha':0.0001,'hidden_layer_sizes':(23,46),'learning_rate':'adaptive','learning_rate_init':0.01,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.53,0.95,0.56,0.87,0.89,0.6
Single_Model,All_Features,Neural Networks,0.78,0.62,0.94,0.6,0.92,0.9,0.58,MLPClassifier,"{'activation':'tanh','alpha':0.1,'hidden_layer_sizes':(23,),'learning_rate':'constant','learning_rate_init':0.1,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.52,0.96,0.57,0.9,0.9,0.65
Single_Model,All_Features,Neural Networks,0.7,0.47,0.93,0.48,0.85,0.88,0.49,MLPClassifier,"{'activation':'tanh','alpha':0.05,'hidden_layer_sizes':(23,46,46,23),'learning_rate':'constant','learning_rate_init':0.03,'max_iter':2000,'random_state':42,'solver':'sgd'}",,,,0.01,0.74,0.54,0.93,0.54,0.86,0.88,0.57
Single_Model,All_Features,Neural Networks,0.81,0.68,0.94,0.65,0.92,0.91,0.62,MLPClassifier,"{'activation':'relu','alpha':0.0001,'hidden_layer_sizes':(23,),'learning_rate':'adaptive','learning_rate_init':0.5,'max_iter':2000,'random_state':42,'solver':'adam'}",,,,0.01,0.74,0.52,0.95,0.54,0.89,0.9,0.59
